Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
30050101	1	1	钻地鼠普攻1	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30050102	1	1	钻地鼠普攻2	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30050103	1	1	钻地鼠普攻3	1	500	FALSE	0			1.2	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0	0	0 0.1 0 0 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
30050201	1	1	钻地鼠翻滚	1	500	FALSE	0			1.2	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0	0	0 0.3 0 0 10 0 0 -15	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10006					3	延时	0	HP伤害	-100	怒气值	1										
30050301	1	1	瘟疫鼠施毒	1	500	FALSE	0				0	0	0			0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
30050401	1	1	小鼠普攻1	1	500	FALSE	0			0.8	0	0	0	0 0.1 3 0.2 1.5		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30050402	1	1	小鼠普攻2	1	500	FALSE	0			0.8	0	0	0	0 0.1 3 0.2 1.5		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30060101	1	1	单发炮弹	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
30060301	1	1	连发炮弹1	1	500	FALSE	0			0.8	0	0	0	0 0.1 3 0.2 1.5		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
30060302	1	1	连发炮弹2	1	500	FALSE	0			0.5	0	0	0	0 0.1 3 0.2 1.5		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
30060303	1	1	连发炮弹3	1	500	FALSE	0			1.1	0	0	0	0 0.1 3 0.2 1.5		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
30060501	1	1	壮汉大锤砸	1	500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.15 0 0 8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30060601	1	1	壮汉大锤横抡	1	500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.2 0 0 6 0 0 -10	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30070101	1	1	独眼巨人抡击	1	500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.15 0 0 8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30070201	1	1	独眼巨人抡砸	1	500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30070301	1	2	独眼巨人跳砸	1	500	FALSE	0			1.5	0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.2 0 -2 10 0 -30 -20	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
30070401	1	2	独眼巨人投掷石块	1	500	FALSE	0			0.8	0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.3 0 4 15 0 -30 -45	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010101	1	1	僵尸男赤普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 2 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010201	1	1	僵尸男赤普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 4 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010301	1	1	僵尸男青普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 2 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010401	1	1	僵尸男青连击1	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 1 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010402	1	1	僵尸男青连击2	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 1 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010501	1	1	僵尸女啃咬	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 1 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31010601	1	1	僵尸女爪击	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 4 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31020101	1	1	骷髅剑普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31020201	1	1	骷髅剑普攻2	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31020301	1	1	骷髅骨棒普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31020401	1	1	骷髅骨棒投掷	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31020501	1	1	骷髅斧头普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31020601	1	1	骷髅斧头普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31030101	1	0	矿工投掷水晶	1	500	FALSE	0			0	0	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
31030102	1	1	水晶爆炸	1	500	FALSE	0			1.2	0	0	0	0 0.6 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
31030301	1	1	矿工劈砍	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31030401	1	1	矿工挥砍	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
31040101	1	1	瘟疫弹	1	500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		0|1|2	0	0 0.1 0 0 5 0 0 -50	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10008					3	延时	0	HP伤害	-100	怒气值	1										
31040301	1	1	新星爆发	1	500	FALSE	0			1.5	0	0	0	0 0.6 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10008					3	延时	0	HP伤害	-100	怒气值	1										
32010101	1	1	剑盾普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32010301	1	1	长矛普攻	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32010401	1	1	前刺攻击	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32010501	1	1	长矛连击	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32010601	1	1	弓箭横抡	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32010701	1	1	弓箭射箭	1	500	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020201	1	1	剑盾反击	1	1000	FALSE	0				0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		1|2	0	0 0.2 0 0 10 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020301	1	1	剑盾普攻	1	1000	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.2 0 0 4 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020401	1	1	长矛横抡	1	1000	FALSE	0		0		0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.2 0 0 6 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020501	1	1	长矛连击	1	1000	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.2 0 0 3 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020502	1	1	长矛连击	1	1000	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.2 0 0 10 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020601	1	1	飞轮手横抡	1	1000	FALSE	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.3 0 0 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020701	1	1	飞轮手飞轮	1	1000	FALSE	0			0.6	0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 4 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
32020702	1	1	飞轮手飞轮2	1	1000	FALSE	0			0.6	0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 4 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
37020201	1	1	弓箭射箭	1	500	FALSE	0			0.5	0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
37020401	1	2	飞轮手飞轮	1	1000	FALSE	0			0.6	0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 17 3 0 20 0 0.3 0 5 0 0 20 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
37020402	1	2	飞轮手飞轮2	1	1000	FALSE	0			0.6	0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 17 3 0 20 0 0.3 0 5 0 0 20 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
#魔化狂战士技能																																																								
38010101	1	1	连打第一下	1	1000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.2 0 0 10 0 0 -40	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010102	1	2	连打第一下对空	1	2000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 15 8 0 10 0 1 0 5 0.4 0 15 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010201	1	2	砸地震荡	1	2000	TRUE	0			0.8	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.05 0 26 2 0 12 0 0.8 0 10 0.5 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010301	1	1	连打第一下	1	1000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010302	1	2	连打第一下对空	1	2000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 15 8 0 10 0 1 0 5 0.4 0 15 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010303	1	1	召唤物飞行	1	1000	FALSE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.15 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010304	1	2	召唤物飞行对空	1	2000	FALSE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 12 10 0 10 0 1 0 5 0.4 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010401	1	0	怒吼减速	1	4000	FALSE	0			0.1	0	38010401	0	0 0.6 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10003					3	延时	0	HP伤害	-100	怒气值	1										
38010501	1	1	位移打第一下	1	1000	FALSE	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010502	1	2	位移打第一下对空	1	2000	FALSE	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 15 8 0 10 0 1 0 5 0.4 0 15 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38010503	1	0	位移打影子判定	1	500	FALSE	0			0	0	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38010601	1	2	爆气击飞	1	2000	FALSE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.1 0 18 12 0 0 0 0.9 0 5 12 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
#席列技能																																																								
38020101	1	2	浮空技对地面	1	1600	TRUE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 25 8 0 10 0 1 0 5 0.2 0 22 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020102	1	2	浮空技对空中	1	1600	TRUE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 15 8 0 10 0 1 0 5 0.2 0 18 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020201	1	2	爆气击飞	1	2000	FALSE	0			0.1	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.1 0 18 12 0 0 0 0.9 0 5 12 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
38020301	1	1	普通开炮	1	1000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020302	1	2	普通开炮对空	1	1000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.05 0 15 2 0 10 0 1 0 4 0 0 18 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020501	1	2	巨炮落地	1	1600	FALSE	0			1.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.05 0 25 2 0 12 0 1 0 5 0.1 0 26 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020502	1	2	巨炮落地对空中	1	1600	FALSE	0			1.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.05 0 15 2 0 10 0 1 0 3 0.1 0 18 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020701	1	0	炮弹轰击	1	1000	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020702	1	2	炮弹轰击对空	1	1600	FALSE	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.05 0 15 2 0 10 0 1 0 4 0 0 16 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020901	1	2	冲击对地面	1	1600	FALSE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0	0	0 0.05 0 25 18 0 10 0 1 0 5 0.2 0 22 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38020902	1	2	冲击对空中	1	1600	FALSE	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0	0	0 0.05 0 10 18 0 10 0 1 0 3 0.2 0 18 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38021001	1	1	连打第一下	1	1000	FALSE	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38021002	1	2	连打第一下对空	1	1600	FALSE	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 6 10 0 12 0 1 0 3 0.2 0 22 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38021003	1	1	连打第二下	1	1000	FALSE	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38021004	1	2	连打第二下对空	1	1600	FALSE	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 8 10 0 12 0 1 0 3 0.2 0 20 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
#忽仑技能																																																								
38030001	2	0	怪物10秒霸体	1	10000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030901	1	2	爆气击飞	1	2000	FALSE	0			0.1	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.1 0 18 12 0 0 0 0.9 0 5 12 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
38030199	2	0		1	1000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030299	2	0		1	1500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030399	2	0		1	3000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030499	2	0		1	8000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
