Id	Name	ShowName	Level	NpcType	Portrait	Scale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
103201	斧头布鲁夫		17	0	G1011		FALSE	TRUE		253900	10000	5500	4250	4250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103202	纵火布鲁夫		17	0	G1014		FALSE	TRUE		203200	10000	6100	4250	4250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
103203	骨斧小狼人		17	0	G1022		FALSE	TRUE		215200	10000	5900	4250	4250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103204	布鲁夫精英怪BOSS		17	0	G1013	1.6	TRUE	TRUE		2031200	10000	11000	8500	8500	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-3																																																																							
103301	斧头布鲁夫		18	0	G1011		FALSE	TRUE		284200	10000	5600	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103302	纵火布鲁夫		18	0	G1014		FALSE	TRUE		227400	10000	6200	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
103303	骨斧小狼人		18	0	G1022		FALSE	TRUE		257400	10000	5700	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103304	利爪狼人BOSS		18	0	G1021	1.1	TRUE	TRUE		2473600	10000	10200	9000	9000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103305	布鲁夫精英怪BOSS		18	0	G1013	1.6	TRUE	TRUE		2273600	10000	11200	9000	9000	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-4																																																																							
103401	斧头布鲁夫		19	0	G1011		FALSE	TRUE		316800	10000	5800	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			0	0			FALSE				1	Circle	1	半径	0.3														
103402	掷矛布鲁夫		19	0	G1012		FALSE	TRUE		253500	10000	6400	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			0	0			FALSE				1	Circle	1	半径	0.3														
103403	纵火布鲁夫		19	0	G1014		TRUE	TRUE		233500	10000	7000	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			0	0			FALSE				1	Circle	1	半径	0.3														
103404	骨斧小狼人		19	0	G1022		FALSE	TRUE		273500	10000	6000	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			0	0			FALSE				1	Circle	1	半径	0.3														
103405	利爪狼人BOSS		19	0	G1021	1.1	TRUE	TRUE		2034400	10000	13900	9500	9500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			0	0			FALSE				1	Circle	1	半径	0.3														
103406	布鲁夫精英怪BOSS		19	0	G1013	1.6	TRUE	TRUE		2534400	10000	11600	9500	9500	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-5																																																																							
103501	斧头布鲁夫		20	0	G1011		FALSE	TRUE		522300	10000	11700	5000	5000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103502	纵火布鲁夫		20	0	G1014		FALSE	TRUE		417900	10000	12900	5000	5000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
103503	骨斧小狼人		20	0	G1022		FALSE	TRUE		457900	10000	12000	5000	5000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103504	利爪狼人精英		20	0	G1021		TRUE	TRUE		2178400	10000	17400	5000	5000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103505	布鲁夫精英怪BOSS		20	0	G1013	1.6	TRUE	TRUE		4178400	10000	23400	10000	10000	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-6																																																																							
103601	圣卫军剑盾兵		21	0	G3021		FALSE	TRUE		694400	10000	10100	5250	5250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103602	圣卫军长矛兵		21	0	G3022		FALSE	TRUE		578600	10000	11400	5250	5250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103603	圣卫军飞轮兵		21	0	G3023		FALSE	TRUE		462900	10000	12600	5250	5250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
103604	壮汉加农炮BOSS		21	0	G1062	1.2	TRUE	TRUE		4628800	10000	22800	10500	10500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300601|300603	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KACannon_01	1062			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-7																																																																							
103701	圣卫军剑盾兵		22	0	G3021		FALSE	TRUE		766500	10000	11300	6000	6000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103702	圣卫军长矛兵		22	0	G3022		FALSE	TRUE		638700	10000	12800	6000	6000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103703	圣卫军飞轮兵		22	0	G3023		FALSE	TRUE		511000	10000	14100	6000	6000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
103704	魔化狂战士BOSS		22	0	G5011	1.1	TRUE	TRUE		5109600	10000	25600	12000	12000	25	170	150	150	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106	TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-8																																																																							
103801	托赖辟玛剑盾兵		23	0	G3012		FALSE	TRUE		743200	10000	12900	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103802	托赖辟玛长矛兵		23	0	G3012		FALSE	TRUE		662600	10000	12500	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
103803	托赖辟玛弩箭兵		23	0	G3013		FALSE	TRUE		522100	10000	16300	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
103804	圣卫军剑盾兵		23	0	G3021		FALSE	TRUE		843200	10000	11900	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103805	圣卫军长矛兵		23	0	G3022		FALSE	TRUE		702600	10000	13500	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103806	圣卫军飞轮兵		23	0	G3023		FALSE	TRUE		562100	10000	14900	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
103807	托赖辟玛长矛兵BOSS		23	0	G3012	1.4	TRUE	TRUE		5620800	10000	27000	11500	11500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
103808	托赖辟玛弩箭兵BOSS		23	0	G3013	1.4	TRUE	TRUE		4620800	10000	29000	11500	11500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-9																																																																							
103901	托赖辟玛剑盾兵		25	0	G3012		FALSE	TRUE		911200	10000	14100	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103902	托赖辟玛长矛兵		25	0	G3012		FALSE	TRUE		742600	10000	16000	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
103903	托赖辟玛弩箭兵		25	0	G3013		FALSE	TRUE		614100	10000	18000	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
103904	圣卫军剑盾兵		25	0	G3021		FALSE	TRUE		1011200	10000	13100	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103905	圣卫军长矛兵		25	0	G3022		FALSE	TRUE		842600	10000	14800	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103906	圣卫军飞轮兵		25	0	G3023		FALSE	TRUE		674100	10000	16300	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
103907	壮汉大锤		25	0	G1061		FALSE	TRUE		1011200	10000	14800	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300605|300606	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KAWarhammer_01	1061			1000	1500			FALSE				1	Circle	1	半径	0.3														
103908	壮汉加农炮		25	0	G1062		FALSE	TRUE		842600	10000	16300	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300601|300603	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KACannon_01	1062			1000	1500			FALSE				1	Circle	1	半径	0.3														
103909	托赖辟玛剑盾兵BOSS		25	0	G3012	1.4	TRUE	TRUE		6840800	10000	26800	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103910	托赖辟玛长矛兵BOSS		25	0	G3012	1.4	TRUE	TRUE		6140800	10000	31000	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
103911	托赖辟玛弩箭兵BOSS		25	0	G3013	1.4	TRUE	TRUE		5640800	10000	34000	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
103912	圣卫军剑盾兵BOSS		25	0	G3021	1.4	TRUE	TRUE		7540800	10000	25000	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
103913	圣卫军长矛兵BOSS		25	0	G3022	1.4	TRUE	TRUE		6740800	10000	29600	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103914	圣卫军飞轮兵BOSS		25	0	G3023	1.4	TRUE	TRUE		6140800	10000	32000	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
103915	壮汉大锤BOSS		25	0	G1061	1.2	TRUE	TRUE		7540800	10000	29600	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300605|300606	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KAWarhammer_01	1061			1000	1500			FALSE				1	Circle	1	半径	0.3														
103916	壮汉加农炮BOSS		25	0	G1062	1.2	TRUE	TRUE		6740800	10000	32000	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300601|300603	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KACannon_01	1062			1000	1500			FALSE				1	Circle	1	半径	0.3														
#主线剧情NPC																																																																							
101281	忽伦（监狱）		1	0	G1011					10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE		TRUE	TRUE	TRUE	Npc/Prison/5_IP_HuLun_02	101281			1000	1500			FALSE				1	Circle	1	半径	0.3														
101282	门（监狱）		1	0	G1012					10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE		TRUE	TRUE	TRUE	Npc/Prison/Door_Prison	101282			1000	1500			FALSE				1	Circle	1	半径	0.3														
101283	进攻托赖辟玛长矛兵		1	0	G3012		FALSE	TRUE		5100	10000	400	250	250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			0	0			FALSE				1	Circle	1	半径	0.3														
101284	进攻托赖辟玛长矛兵		1	0	G3012		FALSE	TRUE		17200	10000	400	250	250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			0	0			FALSE				1	Circle	1	半径	0.3														
101285	托赖辟玛长矛兵BOSS		1	0	G3012	1.3	TRUE	TRUE		53700	10000	500	250	250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关卡怪物																																																																							
#精英关1-1																																																																							
201101	斧头布鲁夫		10	0	G1011		TRUE	TRUE		233800	10000	1700	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
201102	掷矛布鲁夫		10	0	G1012		TRUE	TRUE		187200	10000	1900	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
201103	纵火布鲁夫		10	0	G1014		TRUE	TRUE		173200	10000	2100	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
201104	斧头布鲁夫BOSS		10	0	G1011	1.5	TRUE	TRUE		818300	10000	8400	5000	5000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-2																																																																							
201201	斧头布鲁夫		10	0	G1011		TRUE	TRUE		233800	10000	3800	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
201202	掷矛布鲁夫		10	0	G1012		TRUE	TRUE		187200	10000	4200	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
201203	纵火布鲁夫		10	0	G1014		TRUE	TRUE		173200	10000	4600	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
201204	布鲁夫精英怪		10	0	G1013	1.6	TRUE	TRUE		818300	10000	8400	5000	5000	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-3																																																																							
201301	强化的斧头布鲁夫（数值）		11	0	G1011	1.6	TRUE	TRUE		369700	10000	8400	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
201302	掷矛布鲁夫		11	0	G1012		TRUE	TRUE		226400	10000	4600	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
201303	斧头布鲁夫		11	0	G1011	1.5	TRUE	TRUE		282800	10000	4000	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
201304	强化的纵火布鲁夫（技能，一次扔3个瓶）		11	0	G1014		TRUE	TRUE		246400	10000	4200	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	370101	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
201305	强化的布鲁夫精英怪（全程霸体）		11	0	G1013	1.6	TRUE	FALSE		989800	10000	8400	5500	5500	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-4																																																																							
201401	王国军火枪兵		12	0	G1033	1.1	TRUE	TRUE		268800	10000	4200	3000	3000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
